Topic,Indicator name,Top category,Country Name,Country Code,Category,Value,Count
Inadequacy,Inability to keep home adequately warm,hholdtype,Slovakia,SK,Lone parent with children,0.1635119915008545,1339
Inadequacy,Inability to keep home adequately warm,hholdtype,Slovakia,SK,"Couple, no children",0.1392219513654709,3016
Inadequacy,Inability to keep home adequately warm,hholdtype,Slovakia,SK,"Couple, with children",0.1428335458040237,5358
Inadequacy,Inability to keep home adequately warm,ctrybirth,Austria,AT,Foreign born,0.073542796,1746
Inadequacy,Inability to keep home adequately warm,ctrybirth,Austria,AT,Native,0.029297663,10728
Inadequacy,Inability to keep home adequately warm,ctrybirth,Belgium,BE,Foreign born,0.085315973,2494
Inadequacy,Inability to keep home adequately warm,ctrybirth,Belgium,BE,Native,0.052266717,11744
Inadequacy,Inability to keep home adequately warm,ctrybirth,Bulgaria,BG,Foreign born,0.2885927855968475,77
Inadequacy,Inability to keep home adequately warm,ctrybirth,Bulgaria,BG,Native,0.2163699716329575,17997
Inadequacy,Inability to keep home adequately warm,ctrybirth,Cyprus,CY,Foreign born,0.2146295309066772,1611
Inadequacy,Inability to keep home adequately warm,ctrybirth,Cyprus,CY,Native,0.1906731426715851,9139
Inadequacy,Inability to keep home adequately warm,ctrybirth,Czechia,CZ,Foreign born,0.081207447,760
Inadequacy,Inability to keep home adequately warm,ctrybirth,Czechia,CZ,Native,0.084895656,17070
Inadequacy,Inability to keep home adequately warm,ctrybirth,Germany,DE,Foreign born,0.174816906,5739
Inadequacy,Inability to keep home adequately warm,ctrybirth,Germany,DE,Native,0.1188147068023682,34577
Inadequacy,Inability to keep home adequately warm,ctrybirth,Estonia,EE,Foreign born,0.037684087,1255
Inadequacy,Inability to keep home adequately warm,ctrybirth,Estonia,EE,Native,0.043621548,11391
Inadequacy,Inability to keep home adequately warm,ctrybirth,Greece,EL,Foreign born,0.4098324775695801,1152
Inadequacy,Inability to keep home adequately warm,ctrybirth,Greece,EL,Native,0.2711410820484161,21784
Inadequacy,Inability to keep home adequately warm,ctrybirth,Spain,ES,Foreign born,0.3500484228134155,6972
Inadequacy,Inability to keep home adequately warm,ctrybirth,Spain,ES,Native,0.2553174793720245,59911
Inadequacy,Inability to keep home adequately warm,ctrybirth,Finland,FI,Foreign born,0.1387622654438019,1180
Inadequacy,Inability to keep home adequately warm,ctrybirth,Finland,FI,Native,0.062031858,19806
Inadequacy,Inability to keep home adequately warm,ctrybirth,France,FR,Foreign born,0.3170673549175262,3666
Inadequacy,Inability to keep home adequately warm,ctrybirth,France,FR,Native,0.2786178588867188,33398
Inadequacy,Inability to keep home adequately warm,ctrybirth,Croatia,HR,Foreign born,0.1751666516065598,2018
Inadequacy,Inability to keep home adequately warm,ctrybirth,Croatia,HR,Native,0.1603551656007767,18274
Inadequacy,Inability to keep home adequately warm,ctrybirth,Hungary,HU,Foreign born,0.039520688,357
Inadequacy,Inability to keep home adequately warm,ctrybirth,Hungary,HU,Native,0.094354242,17935
Inadequacy,Inability to keep home adequately warm,ctrybirth,Ireland,IE,Foreign born,0.3942147195339203,1246
Inadequacy,Inability to keep home adequately warm,ctrybirth,Ireland,IE,Native,0.3290724456310272,8930
Inadequacy,Inability to keep home adequately warm,ctrybirth,Italy,IT,Foreign born,0.2645261287689209,4584
Inadequacy,Inability to keep home adequately warm,ctrybirth,Italy,IT,Native,0.18399778,54726
Inadequacy,Inability to keep home adequately warm,ctrybirth,Lithuania,LT,Foreign born,0.1846319586038589,856
Inadequacy,Inability to keep home adequately warm,ctrybirth,Lithuania,LT,Native,0.1959266662597656,11601
Inadequacy,Inability to keep home adequately warm,ctrybirth,Luxembourg,LU,Foreign born,0.076994143,4411
Inadequacy,Inability to keep home adequately warm,ctrybirth,Luxembourg,LU,Native,0.072600424,5263
Inadequacy,Inability to keep home adequately warm,ctrybirth,Latvia,LV,Foreign born,0.1375021636486053,1406
Inadequacy,Inability to keep home adequately warm,ctrybirth,Latvia,LV,Native,0.1327652931213379,10799
Inadequacy,Inability to keep home adequately warm,ctrybirth,Malta,MT,Foreign born,0.1400562673807144,834
Inadequacy,Inability to keep home adequately warm,ctrybirth,Malta,MT,Native,0.1464738100767136,10067
Inadequacy,Inability to keep home adequately warm,ctrybirth,Netherlands,NL,Foreign born,0.096023433,1536
Inadequacy,Inability to keep home adequately warm,ctrybirth,Netherlands,NL,Native,0.038806841,22288
Inadequacy,Inability to keep home adequately warm,ctrybirth,Poland,PL,Foreign born,0.047939219,704
Inadequacy,Inability to keep home adequately warm,ctrybirth,Poland,PL,Native,0.061209019,42831
Inadequacy,Inability to keep home adequately warm,ctrybirth,Portugal,PT,Foreign born,0.4191268682479858,2428
Inadequacy,Inability to keep home adequately warm,ctrybirth,Portugal,PT,Native,0.3668689131736755,31105
Inadequacy,Inability to keep home adequately warm,ctrybirth,Romania,RO,Foreign born,0,9
Inadequacy,Inability to keep home adequately warm,ctrybirth,Romania,RO,Native,0.1277155727148056,16707
Inadequacy,Inability to keep home adequately warm,ctrybirth,Sweden,SE,Foreign born,0.1284473538398743,3383
Inadequacy,Inability to keep home adequately warm,ctrybirth,Sweden,SE,Native,0.081865013,18063
Inadequacy,Inability to keep home adequately warm,ctrybirth,Slovenia,SI,Foreign born,0.08600954,1988
Inadequacy,Inability to keep home adequately warm,ctrybirth,Slovenia,SI,Native,0.040642217,21183
Inadequacy,Inability to keep home adequately warm,ctrybirth,Slovakia,SK,Foreign born,0.1785854995250702,218
Inadequacy,Inability to keep home adequately warm,ctrybirth,Slovakia,SK,Native,0.1815810948610306,13410
Inadequacy,Inability to keep home adequately warm,educ,Austria,AT,Primary education,0.041365851,69
Inadequacy,Inability to keep home adequately warm,educ,Austria,AT,Lower secondary,0.046521489,1611
Inadequacy,Inability to keep home adequately warm,educ,Austria,AT,Upper secondary,0.033923294,4826
Inadequacy,Inability to keep home adequately warm,educ,Austria,AT,"Post-secondary, non tertiary",0.081336528,307
Inadequacy,Inability to keep home adequately warm,educ,Austria,AT,Tertiary education,0.032363631,3675
Inadequacy,Inability to keep home adequately warm,educ,Belgium,BE,None or Pre-primary,0.088506363,213
Inadequacy,Inability to keep home adequately warm,educ,Belgium,BE,Primary education,0.076507434,718
Inadequacy,Inability to keep home adequately warm,educ,Belgium,BE,Lower secondary,0.083192483,1718
Inadequacy,Inability to keep home adequately warm,educ,Belgium,BE,Upper secondary,0.069076806,3961
Inadequacy,Inability to keep home adequately warm,educ,Belgium,BE,"Post-secondary, non tertiary",0.041077837,138
Inadequacy,Inability to keep home adequately warm,educ,Belgium,BE,Tertiary education,0.03592544,4854
Inadequacy,Inability to keep home adequately warm,educ,Bulgaria,BG,None or Pre-primary,0.5432745218276978,187
Inadequacy,Inability to keep home adequately warm,educ,Bulgaria,BG,Primary education,0.5659463405609131,542
Inadequacy,Inability to keep home adequately warm,educ,Bulgaria,BG,Lower secondary,0.3617894649505615,3065
Inadequacy,Inability to keep home adequately warm,educ,Bulgaria,BG,Upper secondary,0.1969569325447083,8549
Inadequacy,Inability to keep home adequately warm,educ,Bulgaria,BG,"Post-secondary, non tertiary",0.1705943048000336,86
Inadequacy,Inability to keep home adequately warm,educ,Bulgaria,BG,Tertiary education,0.1167540326714516,3600
Inadequacy,Inability to keep home adequately warm,educ,Cyprus,CY,None or Pre-primary,0.349346399,353
Inadequacy,Inability to keep home adequately warm,educ,Cyprus,CY,Primary education,0.3194717466831207,1212
Inadequacy,Inability to keep home adequately warm,educ,Cyprus,CY,Lower secondary,0.2625265717506409,871
Inadequacy,Inability to keep home adequately warm,educ,Cyprus,CY,Upper secondary,0.2032413184642792,3223
Inadequacy,Inability to keep home adequately warm,educ,Cyprus,CY,"Post-secondary, non tertiary",0.1387209892272949,196
Inadequacy,Inability to keep home adequately warm,educ,Cyprus,CY,Tertiary education,0.1318801641464233,3129
Inadequacy,Inability to keep home adequately warm,educ,Czechia,CZ,None or Pre-primary,0.073147237,12
Inadequacy,Inability to keep home adequately warm,educ,Czechia,CZ,Primary education,0,27
Inadequacy,Inability to keep home adequately warm,educ,Czechia,CZ,Lower secondary,0.1278462260961533,1824
Inadequacy,Inability to keep home adequately warm,educ,Czechia,CZ,Upper secondary,0.083431885,10339
Inadequacy,Inability to keep home adequately warm,educ,Czechia,CZ,Tertiary education,0.065755174,2968
Inadequacy,Inability to keep home adequately warm,educ,Germany,DE,Primary education,0.2111673504114151,1447
Inadequacy,Inability to keep home adequately warm,educ,Germany,DE,Lower secondary,0.1612369269132614,5148
Inadequacy,Inability to keep home adequately warm,educ,Germany,DE,Upper secondary,0.1228721514344215,13604
Inadequacy,Inability to keep home adequately warm,educ,Germany,DE,"Post-secondary, non tertiary",0.1130348965525627,3594
Inadequacy,Inability to keep home adequately warm,educ,Germany,DE,Tertiary education,0.1036355569958687,10748
Inadequacy,Inability to keep home adequately warm,educ,Estonia,EE,None or Pre-primary,0.1708669364452362,14
Inadequacy,Inability to keep home adequately warm,educ,Estonia,EE,Primary education,0.067524567,142
Inadequacy,Inability to keep home adequately warm,educ,Estonia,EE,Lower secondary,0.070933796,1592
Inadequacy,Inability to keep home adequately warm,educ,Estonia,EE,Upper secondary,0.048245545,3446
Inadequacy,Inability to keep home adequately warm,educ,Estonia,EE,"Post-secondary, non tertiary",0.054184824,783
Inadequacy,Inability to keep home adequately warm,educ,Estonia,EE,Tertiary education,0.028952332,3584
Inadequacy,Inability to keep home adequately warm,educ,Greece,EL,None or Pre-primary,0.496549666,800
Inadequacy,Inability to keep home adequately warm,educ,Greece,EL,Primary education,0.3818218111991882,4824
Inadequacy,Inability to keep home adequately warm,educ,Greece,EL,Lower secondary,0.3536027669906616,2187
Inadequacy,Inability to keep home adequately warm,educ,Greece,EL,Upper secondary,0.274413675,6842
Inadequacy,Inability to keep home adequately warm,educ,Greece,EL,"Post-secondary, non tertiary",0.2366876155138016,965
Inadequacy,Inability to keep home adequately warm,educ,Greece,EL,Tertiary education,0.1882217526435852,4559
Inadequacy,Inability to keep home adequately warm,educ,Spain,ES,None or Pre-primary,0.3686818182468414,3448
Inadequacy,Inability to keep home adequately warm,educ,Spain,ES,Primary education,0.3058429658412933,6274
Inadequacy,Inability to keep home adequately warm,educ,Spain,ES,Lower secondary,0.3096193671226501,13202
Inadequacy,Inability to keep home adequately warm,educ,Spain,ES,Upper secondary,0.2790169417858124,13673
Inadequacy,Inability to keep home adequately warm,educ,Spain,ES,"Post-secondary, non tertiary",0.2558534443378448,70
Inadequacy,Inability to keep home adequately warm,educ,Spain,ES,Tertiary education,0.2129944711923599,19270
Inadequacy,Inability to keep home adequately warm,educ,Finland,FI,Lower secondary,0.076345772,2857
Inadequacy,Inability to keep home adequately warm,educ,Finland,FI,Upper secondary,0.071983673,6416
Inadequacy,Inability to keep home adequately warm,educ,Finland,FI,"Post-secondary, non tertiary",0.06418886,219
Inadequacy,Inability to keep home adequately warm,educ,Finland,FI,Tertiary education,0.045441847,7291
Inadequacy,Inability to keep home adequately warm,educ,France,FR,None or Pre-primary,0.329111785,437
Inadequacy,Inability to keep home adequately warm,educ,France,FR,Primary education,0.2786648869514465,2466
Inadequacy,Inability to keep home adequately warm,educ,France,FR,Lower secondary,0.3345220386981964,4606
Inadequacy,Inability to keep home adequately warm,educ,France,FR,Upper secondary,0.2831206619739532,12367
Inadequacy,Inability to keep home adequately warm,educ,France,FR,"Post-secondary, non tertiary",0.4812663793563843,40
Inadequacy,Inability to keep home adequately warm,educ,France,FR,Tertiary education,0.2497575879096985,9863
Inadequacy,Inability to keep home adequately warm,educ,Croatia,HR,None or Pre-primary,0.2877006828784943,123
Inadequacy,Inability to keep home adequately warm,educ,Croatia,HR,Primary education,0.2430908530950546,586
Inadequacy,Inability to keep home adequately warm,educ,Croatia,HR,Lower secondary,0.2093280255794525,3926
Inadequacy,Inability to keep home adequately warm,educ,Croatia,HR,Upper secondary,0.1563383191823959,10033
Inadequacy,Inability to keep home adequately warm,educ,Croatia,HR,Tertiary education,0.1436077058315277,3362
Inadequacy,Inability to keep home adequately warm,educ,Hungary,HU,None or Pre-primary,0.2274741530418396,81
Inadequacy,Inability to keep home adequately warm,educ,Hungary,HU,Primary education,0.2746062576770782,227
Inadequacy,Inability to keep home adequately warm,educ,Hungary,HU,Lower secondary,0.1745681017637253,3151
Inadequacy,Inability to keep home adequately warm,educ,Hungary,HU,Upper secondary,0.077654205,8048
Inadequacy,Inability to keep home adequately warm,educ,Hungary,HU,"Post-secondary, non tertiary",0.059488688,778
Inadequacy,Inability to keep home adequately warm,educ,Hungary,HU,Tertiary education,0.056679312,3414
Inadequacy,Inability to keep home adequately warm,educ,Ireland,IE,None or Pre-primary,0.2661546766757965,35
Inadequacy,Inability to keep home adequately warm,educ,Italy,IT,None or Pre-primary,0.4015753865242004,1285
Inadequacy,Inability to keep home adequately warm,educ,Italy,IT,Primary education,0.2679042816162109,5787
Inadequacy,Inability to keep home adequately warm,educ,Italy,IT,Lower secondary,0.2306705415248871,14803
Inadequacy,Inability to keep home adequately warm,educ,Italy,IT,Upper secondary,0.1579800844192505,20310
Inadequacy,Inability to keep home adequately warm,educ,Italy,IT,"Post-secondary, non tertiary",0.1499308198690414,736
Inadequacy,Inability to keep home adequately warm,educ,Italy,IT,Tertiary education,0.1384232491254807,9317
Inadequacy,Inability to keep home adequately warm,educ,Lithuania,LT,None or Pre-primary,0.3811241090297699,62
Inadequacy,Inability to keep home adequately warm,educ,Lithuania,LT,Primary education,0.2716075778007507,417
Inadequacy,Inability to keep home adequately warm,educ,Lithuania,LT,Lower secondary,0.2892495095729828,772
Inadequacy,Inability to keep home adequately warm,educ,Lithuania,LT,Upper secondary,0.2372075170278549,2760
Inadequacy,Inability to keep home adequately warm,educ,Lithuania,LT,"Post-secondary, non tertiary",0.2322801053524017,2587
Inadequacy,Inability to keep home adequately warm,educ,Lithuania,LT,Tertiary education,0.1378801316022873,3945
Inadequacy,Inability to keep home adequately warm,educ,Luxembourg,LU,None or Pre-primary,0.059926957,327
Inadequacy,Inability to keep home adequately warm,educ,Luxembourg,LU,Primary education,0.03965256,502
Inadequacy,Inability to keep home adequately warm,educ,Luxembourg,LU,Lower secondary,0.065466419,517
Inadequacy,Inability to keep home adequately warm,educ,Luxembourg,LU,Upper secondary,0.086930975,2442
Inadequacy,Inability to keep home adequately warm,educ,Luxembourg,LU,"Post-secondary, non tertiary",0.029459747,293
Inadequacy,Inability to keep home adequately warm,educ,Luxembourg,LU,Tertiary education,0.0452643,3492
Inadequacy,Inability to keep home adequately warm,educ,Latvia,LV,None or Pre-primary,0.2940609753131866,36
Inadequacy,Inability to keep home adequately warm,educ,Latvia,LV,Primary education,0.2045966237783432,119
Inadequacy,Inability to keep home adequately warm,educ,Latvia,LV,Lower secondary,0.2015724033117294,1139
Inadequacy,Inability to keep home adequately warm,educ,Latvia,LV,Upper secondary,0.1451138854026794,3387
Inadequacy,Inability to keep home adequately warm,educ,Latvia,LV,"Post-secondary, non tertiary",0.1318344622850418,1496
Inadequacy,Inability to keep home adequately warm,educ,Latvia,LV,Tertiary education,0.1051909998059273,3238
Inadequacy,Inability to keep home adequately warm,educ,Malta,MT,None or Pre-primary,0.1202922314405441,39
Inadequacy,Inability to keep home adequately warm,educ,Malta,MT,Primary education,0.2320272177457809,1618
Inadequacy,Inability to keep home adequately warm,educ,Malta,MT,Lower secondary,0.1711156815290451,3118
Inadequacy,Inability to keep home adequately warm,educ,Malta,MT,Upper secondary,0.1235329210758209,2329
Inadequacy,Inability to keep home adequately warm,educ,Malta,MT,"Post-secondary, non tertiary",0.1435897648334503,506
Inadequacy,Inability to keep home adequately warm,educ,Malta,MT,Tertiary education,0.1153900772333145,1879
Inadequacy,Inability to keep home adequately warm,educ,Netherlands,NL,None or Pre-primary,0.1856484711170197,73
Inadequacy,Inability to keep home adequately warm,educ,Netherlands,NL,Primary education,0.094727039,982
Inadequacy,Inability to keep home adequately warm,educ,Netherlands,NL,Lower secondary,0.051515579,3723
Inadequacy,Inability to keep home adequately warm,educ,Netherlands,NL,Upper secondary,0.04310083,7554
Inadequacy,Inability to keep home adequately warm,educ,Netherlands,NL,"Post-secondary, non tertiary",0.033272546,58
Inadequacy,Inability to keep home adequately warm,educ,Netherlands,NL,Tertiary education,0.041343503,8030
Inadequacy,Inability to keep home adequately warm,educ,Poland,PL,None or Pre-primary,0.1394813656806946,161
Inadequacy,Inability to keep home adequately warm,educ,Poland,PL,Primary education,0.093844496,3799
Inadequacy,Inability to keep home adequately warm,educ,Poland,PL,Lower secondary,0.1067010760307312,255
Inadequacy,Inability to keep home adequately warm,educ,Poland,PL,Upper secondary,0.06257727,17372
Inadequacy,Inability to keep home adequately warm,educ,Poland,PL,"Post-secondary, non tertiary",0.06658455,935
Inadequacy,Inability to keep home adequately warm,educ,Poland,PL,Tertiary education,0.04256865,7919
Inadequacy,Inability to keep home adequately warm,educ,Portugal,PT,None or Pre-primary,0.6180447340011597,1661
Inadequacy,Inability to keep home adequately warm,educ,Portugal,PT,Primary education,0.4765162467956543,10625
Inadequacy,Inability to keep home adequately warm,educ,Portugal,PT,Lower secondary,0.3762203454971313,5365
Inadequacy,Inability to keep home adequately warm,educ,Portugal,PT,Upper secondary,0.3358133137226105,6353
Inadequacy,Inability to keep home adequately warm,educ,Portugal,PT,"Post-secondary, non tertiary",0.3211003243923187,246
Inadequacy,Inability to keep home adequately warm,educ,Portugal,PT,Tertiary education,0.2571225762367249,5622
Inadequacy,Inability to keep home adequately warm,educ,Romania,RO,None or Pre-primary,0.2359415590763092,166
Inadequacy,Inability to keep home adequately warm,educ,Romania,RO,Primary education,0.271021307,800
Inadequacy,Inability to keep home adequately warm,educ,Romania,RO,Lower secondary,0.1945855766534805,3266
Inadequacy,Inability to keep home adequately warm,educ,Romania,RO,Upper secondary,0.1053505167365074,8163
Inadequacy,Inability to keep home adequately warm,educ,Romania,RO,"Post-secondary, non tertiary",0.090479948,1248
Inadequacy,Inability to keep home adequately warm,educ,Romania,RO,Tertiary education,0.067946583,1942
Inadequacy,Inability to keep home adequately warm,educ,Sweden,SE,Primary education,0.08957842,677
Inadequacy,Inability to keep home adequately warm,educ,Sweden,SE,Lower secondary,0.10487289,2831
Inadequacy,Inability to keep home adequately warm,educ,Sweden,SE,Upper secondary,0.082411841,5796
Inadequacy,Inability to keep home adequately warm,educ,Sweden,SE,"Post-secondary, non tertiary",0.083883204,1259
Inadequacy,Inability to keep home adequately warm,educ,Sweden,SE,Tertiary education,0.08632414,6582
Inadequacy,Inability to keep home adequately warm,educ,Slovenia,SI,Lower secondary,0.076629288,3790
Inadequacy,Inability to keep home adequately warm,educ,Slovenia,SI,Upper secondary,0.052934725,10125
Inadequacy,Inability to keep home adequately warm,educ,Slovenia,SI,Tertiary education,0.022648441,5833
Inadequacy,Inability to keep home adequately warm,educ,Slovakia,SK,None or Pre-primary,0.3254759311676025,29
Inadequacy,Inability to keep home adequately warm,educ,Slovakia,SK,Primary education,0.7512315511703491,36
Inadequacy,Inability to keep home adequately warm,educ,Slovakia,SK,Lower secondary,0.3397790491580963,1513
Inadequacy,Inability to keep home adequately warm,educ,Slovakia,SK,Upper secondary,0.1596720814704895,7451
Inadequacy,Inability to keep home adequately warm,educ,Slovakia,SK,"Post-secondary, non tertiary",0.1644182652235031,197
Inadequacy,Inability to keep home adequately warm,educ,Slovakia,SK,Tertiary education,0.1060243174433708,2605
Inadequacy,Inability to keep home adequately warm,qtileincome,Austria,AT,1,0.082038403,3113
Inadequacy,Inability to keep home adequately warm,qtileincome,Austria,AT,2,0.037761204,3120
Inadequacy,Inability to keep home adequately warm,qtileincome,Austria,AT,3,0.012324325,3121
Inadequacy,Inability to keep home adequately warm,qtileincome,Austria,AT,4,0.013195956,3120
Inadequacy,Inability to keep home adequately warm,qtileincome,Belgium,BE,1,0.1153017058968544,3558
Inadequacy,Inability to keep home adequately warm,qtileincome,Belgium,BE,2,0.060835622,3561
Inadequacy,Inability to keep home adequately warm,qtileincome,Belgium,BE,3,0.031734332,3561
Inadequacy,Inability to keep home adequately warm,qtileincome,Belgium,BE,4,0.028707635,3558
Inadequacy,Inability to keep home adequately warm,qtileincome,Bulgaria,BG,1,0.3814226090908051,4519
Inadequacy,Inability to keep home adequately warm,qtileincome,Bulgaria,BG,2,0.2329653203487396,4522
Inadequacy,Inability to keep home adequately warm,qtileincome,Bulgaria,BG,3,0.1474649608135223,4516
Inadequacy,Inability to keep home adequately warm,qtileincome,Bulgaria,BG,4,0.1038603857159615,4517
Inadequacy,Inability to keep home adequately warm,qtileincome,Cyprus,CY,1,0.3405083119869232,2689
Inadequacy,Inability to keep home adequately warm,qtileincome,Cyprus,CY,2,0.2315310537815094,2687
Inadequacy,Inability to keep home adequately warm,qtileincome,Cyprus,CY,3,0.1302885264158249,2690
Inadequacy,Inability to keep home adequately warm,qtileincome,Cyprus,CY,4,0.079251803,2684
Inadequacy,Inability to keep home adequately warm,qtileincome,Czechia,CZ,1,0.1363735646009445,4460
Inadequacy,Inability to keep home adequately warm,qtileincome,Czechia,CZ,2,0.082576007,4459
Inadequacy,Inability to keep home adequately warm,qtileincome,Czechia,CZ,3,0.079498731,4454
Inadequacy,Inability to keep home adequately warm,qtileincome,Czechia,CZ,4,0.048935402,4458
Inadequacy,Inability to keep home adequately warm,qtileincome,Germany,DE,1,0.188478559,9489
Inadequacy,Inability to keep home adequately warm,qtileincome,Germany,DE,2,0.1468009799718857,9931
Inadequacy,Inability to keep home adequately warm,qtileincome,Germany,DE,3,0.1023490950465202,10064
Inadequacy,Inability to keep home adequately warm,qtileincome,Germany,DE,4,0.078423612,10832
Inadequacy,Inability to keep home adequately warm,qtileincome,Estonia,EE,1,0.0712469,3162
Inadequacy,Inability to keep home adequately warm,qtileincome,Estonia,EE,2,0.055280499,3162
Inadequacy,Inability to keep home adequately warm,qtileincome,Estonia,EE,3,0.021885686,3163
Inadequacy,Inability to keep home adequately warm,qtileincome,Estonia,EE,4,0.025328798,3162
Inadequacy,Inability to keep home adequately warm,qtileincome,Greece,EL,1,0.4539809823036194,5754
Inadequacy,Inability to keep home adequately warm,qtileincome,Greece,EL,2,0.2997904419898987,5714
Inadequacy,Inability to keep home adequately warm,qtileincome,Greece,EL,3,0.2309543937444687,5740
Inadequacy,Inability to keep home adequately warm,qtileincome,Greece,EL,4,0.1433399617671967,5728
Inadequacy,Inability to keep home adequately warm,qtileincome,Spain,ES,1,0.3821153044700623,16745
Inadequacy,Inability to keep home adequately warm,qtileincome,Spain,ES,2,0.3024830520153046,16730
Inadequacy,Inability to keep home adequately warm,qtileincome,Spain,ES,3,0.2262314856052399,16708
Inadequacy,Inability to keep home adequately warm,qtileincome,Spain,ES,4,0.1471156477928162,16714
Inadequacy,Inability to keep home adequately warm,qtileincome,Finland,FI,1,0.1026278957724571,5235
Inadequacy,Inability to keep home adequately warm,qtileincome,Finland,FI,2,0.067077145,5248
Inadequacy,Inability to keep home adequately warm,qtileincome,Finland,FI,3,0.041491032,5248
Inadequacy,Inability to keep home adequately warm,qtileincome,Finland,FI,4,0.018463833,5255
Inadequacy,Inability to keep home adequately warm,qtileincome,France,FR,1,0.3817387521266937,9125
Inadequacy,Inability to keep home adequately warm,qtileincome,France,FR,2,0.2974851727485657,9314
Inadequacy,Inability to keep home adequately warm,qtileincome,France,FR,3,0.2272603660821915,9318
Inadequacy,Inability to keep home adequately warm,qtileincome,France,FR,4,0.2039135098457336,9308
Inadequacy,Inability to keep home adequately warm,qtileincome,Croatia,HR,1,0.2469151020050049,5060
Inadequacy,Inability to keep home adequately warm,qtileincome,Croatia,HR,2,0.1429389268159866,5075
Inadequacy,Inability to keep home adequately warm,qtileincome,Croatia,HR,3,0.1509952694177628,5074
Inadequacy,Inability to keep home adequately warm,qtileincome,Croatia,HR,4,0.129835308,5083
Inadequacy,Inability to keep home adequately warm,qtileincome,Hungary,HU,1,0.1877916902303696,4614
Inadequacy,Inability to keep home adequately warm,qtileincome,Hungary,HU,2,0.095888525,4614
Inadequacy,Inability to keep home adequately warm,qtileincome,Hungary,HU,3,0.067969024,4610
Inadequacy,Inability to keep home adequately warm,qtileincome,Hungary,HU,4,0.042547826,4610
Inadequacy,Inability to keep home adequately warm,qtileincome,Ireland,IE,1,0.3941586315631866,2541
Inadequacy,Inability to keep home adequately warm,qtileincome,Ireland,IE,2,0.3724653124809265,2543
Inadequacy,Inability to keep home adequately warm,qtileincome,Ireland,IE,3,0.3136415481567383,2548
Inadequacy,Inability to keep home adequately warm,qtileincome,Ireland,IE,4,0.2460881471633911,2544
Inadequacy,Inability to keep home adequately warm,qtileincome,Italy,IT,1,0.3146078586578369,14829
Inadequacy,Inability to keep home adequately warm,qtileincome,Italy,IT,2,0.1878579556941986,14827
Inadequacy,Inability to keep home adequately warm,qtileincome,Italy,IT,3,0.1355075687170029,14827
Inadequacy,Inability to keep home adequately warm,qtileincome,Italy,IT,4,0.1195641905069351,14827
Inadequacy,Inability to keep home adequately warm,qtileincome,Lithuania,LT,1,0.2983849346637726,3116
Inadequacy,Inability to keep home adequately warm,qtileincome,Lithuania,LT,2,0.1977787017822266,3115
Inadequacy,Inability to keep home adequately warm,qtileincome,Lithuania,LT,3,0.1810062080621719,3118
Inadequacy,Inability to keep home adequately warm,qtileincome,Lithuania,LT,4,0.1049137637019157,3112
Inadequacy,Inability to keep home adequately warm,qtileincome,Luxembourg,LU,1,0.1517881006002426,2374
Inadequacy,Inability to keep home adequately warm,qtileincome,Luxembourg,LU,2,0.053864215,2407
Inadequacy,Inability to keep home adequately warm,qtileincome,Luxembourg,LU,3,0.040987931,2442
Inadequacy,Inability to keep home adequately warm,qtileincome,Luxembourg,LU,4,0.022130506,2451
Inadequacy,Inability to keep home adequately warm,qtileincome,Latvia,LV,1,0.2050908803939819,3062
Inadequacy,Inability to keep home adequately warm,qtileincome,Latvia,LV,2,0.1375492364168167,3041
Inadequacy,Inability to keep home adequately warm,qtileincome,Latvia,LV,3,0.1157158836722374,3056
Inadequacy,Inability to keep home adequately warm,qtileincome,Latvia,LV,4,0.072041199,3047
Inadequacy,Inability to keep home adequately warm,qtileincome,Malta,MT,1,0.2042285352945328,2712
Inadequacy,Inability to keep home adequately warm,qtileincome,Malta,MT,2,0.1632288843393326,2737
Inadequacy,Inability to keep home adequately warm,qtileincome,Malta,MT,3,0.1216826364398003,2726
Inadequacy,Inability to keep home adequately warm,qtileincome,Malta,MT,4,0.098213151,2726
Inadequacy,Inability to keep home adequately warm,qtileincome,Netherlands,NL,1,0.092392437,5812
Inadequacy,Inability to keep home adequately warm,qtileincome,Netherlands,NL,2,0.050192673,5999
Inadequacy,Inability to keep home adequately warm,qtileincome,Netherlands,NL,3,0.024221849,6031
Inadequacy,Inability to keep home adequately warm,qtileincome,Netherlands,NL,4,0.022583699,6214
Inadequacy,Inability to keep home adequately warm,qtileincome,Poland,PL,1,0.092805073,10883
Inadequacy,Inability to keep home adequately warm,qtileincome,Poland,PL,2,0.066824168,10886
Inadequacy,Inability to keep home adequately warm,qtileincome,Poland,PL,3,0.041079983,10891
Inadequacy,Inability to keep home adequately warm,qtileincome,Poland,PL,4,0.050343584,10883
Inadequacy,Inability to keep home adequately warm,qtileincome,Portugal,PT,1,0.4853102564811707,8390
Inadequacy,Inability to keep home adequately warm,qtileincome,Portugal,PT,2,0.3996362090110779,8381
Inadequacy,Inability to keep home adequately warm,qtileincome,Portugal,PT,3,0.3703518807888031,8383
Inadequacy,Inability to keep home adequately warm,qtileincome,Portugal,PT,4,0.2470915168523788,8380
Inadequacy,Inability to keep home adequately warm,qtileincome,Romania,RO,1,0.2237554937601089,4179
Inadequacy,Inability to keep home adequately warm,qtileincome,Romania,RO,2,0.12671037,4179
Inadequacy,Inability to keep home adequately warm,qtileincome,Romania,RO,3,0.073279202,4180
