ID,Section,Label,Country,Year,Value,Flag,Breakdown,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Czechia,2018,14.4,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Luxembourg,2018,8.9,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Romania,2018,14.6,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",France,2018,11.4,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Finland,2018,10.8,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Greece,2018,9.8,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Hungary,2018,10.3,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Slovakia,2018,12.9,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Slovenia,2018,8.6,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Ireland,2018,13,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Bulgaria,2018,11.3,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Cyprus,2018,6.7,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Sweden,2018,11.2,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Portugal,2018,9,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Croatia,2018,9.5,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Spain,2018,11.1,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Lithuania,2018,10.3,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Denmark,2018,13.2,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Latvia,2018,12.2,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Malta,2018,5.81,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Estonia,2018,11.7,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Italy,2018,7.7,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Belgium,2018,8.1,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Netherlands,2018,15.7,,Second quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Germany,2018,14.2,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Poland,2018,8.2,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Czechia,2018,13.3,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Luxembourg,2018,9.4,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Romania,2018,16,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",France,2018,11.5,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Finland,2018,11.3,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Greece,2018,10.2,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Hungary,2018,10.6,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Slovakia,2018,12.5,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Slovenia,2018,8.6,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Ireland,2018,13.7,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Bulgaria,2018,12.7,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Cyprus,2018,6.8,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Sweden,2018,12.4,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Portugal,2018,9.9,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Croatia,2018,10,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Spain,2018,13.2,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Lithuania,2018,11.1,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Denmark,2018,13.9,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Latvia,2018,11.3,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Malta,2018,7.72,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Estonia,2018,14,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Italy,2018,11.1,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Belgium,2018,10,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Netherlands,2018,19.7,,Third quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Germany,2018,13.2,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Poland,2018,8,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Czechia,2018,12.3,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Luxembourg,2018,9.7,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Romania,2018,16.2,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",France,2018,12.1,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Finland,2018,11.2,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Greece,2018,9.7,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Hungary,2018,11.4,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Slovakia,2018,13.4,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Slovenia,2018,9.9,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Ireland,2018,13.3,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Bulgaria,2018,13.3,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Cyprus,2018,8.3,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Sweden,2018,13.2,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Portugal,2018,12.6,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Croatia,2018,11.6,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Spain,2018,13.1,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Lithuania,2018,11.6,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Denmark,2018,14,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Latvia,2018,11.9,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Malta,2018,8.32,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Estonia,2018,13.7,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Italy,2018,11.2,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Belgium,2018,11.6,,Top quarter,,
EDU7,Education,"Number of students (15 years old) per teacher in schools, by schools’ socioeconomic profile ",Netherlands,2018,20.1,,Top quarter,,
EDU6,Education,Share of early school leavers,EU27,2015,11,,Total,,
EDU6,Education,Share of early school leavers,Belgium,2015,10.1,,Total,,
EDU6,Education,Share of early school leavers,Bulgaria,2015,13.4,,Total,,
EDU6,Education,Share of early school leavers,Czechia,2015,6.2,,Total,,
EDU6,Education,Share of early school leavers,Denmark,2015,8.1,,Total,,
EDU6,Education,Share of early school leavers,Germany,2015,10.1,,Total,,
EDU6,Education,Share of early school leavers,Estonia,2015,13.7,,Total,,
EDU6,Education,Share of early school leavers,Ireland,2015,6.8,,Total,,
EDU6,Education,Share of early school leavers,Greece,2015,7.9,,Total,,
EDU6,Education,Share of early school leavers,Spain,2015,20,,Total,,
EDU6,Education,Share of early school leavers,France,2015,9.2,,Total,,
EDU6,Education,Share of early school leavers,Croatia,2015,2.8,u,Total,,
EDU6,Education,Share of early school leavers,Italy,2015,14.7,,Total,,
EDU6,Education,Share of early school leavers,Cyprus,2015,5.2,,Total,,
EDU6,Education,Share of early school leavers,Latvia,2015,9.9,,Total,,
EDU6,Education,Share of early school leavers,Lithuania,2015,5.5,,Total,,
EDU6,Education,Share of early school leavers,Luxembourg,2015,9.3,b,Total,,
EDU6,Education,Share of early school leavers,Hungary,2015,11.6,b,Total,,
EDU6,Education,Share of early school leavers,Malta,2015,16.3,,Total,,
EDU6,Education,Share of early school leavers,Netherlands,2015,8.2,,Total,,
EDU6,Education,Share of early school leavers,Austria,2015,7.3,,Total,,
EDU6,Education,Share of early school leavers,Poland,2015,5.3,,Total,,
EDU6,Education,Share of early school leavers,Portugal,2015,13.7,,Total,,
EDU6,Education,Share of early school leavers,Romania,2015,19.1,,Total,,
EDU6,Education,Share of early school leavers,Slovenia,2015,5,,Total,,
EDU6,Education,Share of early school leavers,Slovakia,2015,6.9,,Total,,
EDU6,Education,Share of early school leavers,Finland,2015,9.2,,Total,,
EDU6,Education,Share of early school leavers,Sweden,2015,7,,Total,,
EDU6,Education,Share of early school leavers,EU27,2016,10.6,,Total,,
EDU6,Education,Share of early school leavers,Belgium,2016,8.8,,Total,,
EDU6,Education,Share of early school leavers,Bulgaria,2016,13.8,,Total,,
EDU6,Education,Share of early school leavers,Czechia,2016,6.6,,Total,,
EDU6,Education,Share of early school leavers,Denmark,2016,7.5,b,Total,,
EDU6,Education,Share of early school leavers,Germany,2016,10.3,,Total,,
EDU6,Education,Share of early school leavers,Estonia,2016,11.4,,Total,,
EDU6,Education,Share of early school leavers,Ireland,2016,6,,Total,,
EDU6,Education,Share of early school leavers,Greece,2016,6.2,,Total,,
EDU6,Education,Share of early school leavers,Spain,2016,19,,Total,,
EDU6,Education,Share of early school leavers,France,2016,8.8,,Total,,
EDU6,Education,Share of early school leavers,Croatia,2016,2.8,u,Total,,
EDU6,Education,Share of early school leavers,Italy,2016,13.8,,Total,,
EDU6,Education,Share of early school leavers,Cyprus,2016,7.6,,Total,,
EDU6,Education,Share of early school leavers,Latvia,2016,10,,Total,,
EDU6,Education,Share of early school leavers,Lithuania,2016,4.8,,Total,,
EDU6,Education,Share of early school leavers,Luxembourg,2016,5.5,,Total,,
EDU6,Education,Share of early school leavers,Hungary,2016,12.4,,Total,,
EDU6,Education,Share of early school leavers,Malta,2016,15.6,,Total,,
EDU6,Education,Share of early school leavers,Netherlands,2016,8,,Total,,
EDU6,Education,Share of early school leavers,Austria,2016,6.9,,Total,,
EDU6,Education,Share of early school leavers,Poland,2016,5.2,,Total,,
EDU6,Education,Share of early school leavers,Portugal,2016,14,,Total,,
EDU6,Education,Share of early school leavers,Romania,2016,18.5,,Total,,
EDU6,Education,Share of early school leavers,Slovenia,2016,4.9,,Total,,
EDU6,Education,Share of early school leavers,Slovakia,2016,7.4,,Total,,
EDU6,Education,Share of early school leavers,Finland,2016,7.9,,Total,,
EDU6,Education,Share of early school leavers,Sweden,2016,7.4,,Total,,
EDU6,Education,Share of early school leavers,EU27,2017,10.5,,Total,,
EDU6,Education,Share of early school leavers,Belgium,2017,8.9,b,Total,,
EDU6,Education,Share of early school leavers,Bulgaria,2017,12.7,,Total,,
EDU6,Education,Share of early school leavers,Czechia,2017,6.7,,Total,,
EDU6,Education,Share of early school leavers,Denmark,2017,8.8,b,Total,,
EDU6,Education,Share of early school leavers,Germany,2017,10.1,,Total,,
EDU6,Education,Share of early school leavers,Estonia,2017,11.8,,Total,,
EDU6,Education,Share of early school leavers,Ireland,2017,5,b,Total,,
EDU6,Education,Share of early school leavers,Greece,2017,6,,Total,,
EDU6,Education,Share of early school leavers,Spain,2017,18.3,,Total,,
EDU6,Education,Share of early school leavers,France,2017,8.8,,Total,,
EDU6,Education,Share of early school leavers,Croatia,2017,3.1,,Total,,
EDU6,Education,Share of early school leavers,Italy,2017,14,,Total,,
EDU6,Education,Share of early school leavers,Cyprus,2017,8.5,,Total,,
EDU6,Education,Share of early school leavers,Latvia,2017,8.6,,Total,,
EDU6,Education,Share of early school leavers,Lithuania,2017,5.4,,Total,,
EDU6,Education,Share of early school leavers,Luxembourg,2017,7.3,,Total,,
EDU6,Education,Share of early school leavers,Hungary,2017,12.5,,Total,,
EDU6,Education,Share of early school leavers,Malta,2017,14,b,Total,,
EDU6,Education,Share of early school leavers,Netherlands,2017,7.1,,Total,,
EDU6,Education,Share of early school leavers,Austria,2017,7.4,,Total,,
EDU6,Education,Share of early school leavers,Poland,2017,5,,Total,,
EDU6,Education,Share of early school leavers,Portugal,2017,12.6,,Total,,
EDU6,Education,Share of early school leavers,Romania,2017,18.1,,Total,,
EDU6,Education,Share of early school leavers,Slovenia,2017,4.3,,Total,,
EDU6,Education,Share of early school leavers,Slovakia,2017,9.3,,Total,,
EDU6,Education,Share of early school leavers,Finland,2017,8.2,,Total,,
EDU6,Education,Share of early school leavers,Sweden,2017,7.7,,Total,,
EDU6,Education,Share of early school leavers,EU27,2018,10.5,,Total,,
EDU6,Education,Share of early school leavers,Belgium,2018,8.6,,Total,,
EDU6,Education,Share of early school leavers,Bulgaria,2018,12.7,,Total,,
EDU6,Education,Share of early school leavers,Czechia,2018,6.2,,Total,,
EDU6,Education,Share of early school leavers,Denmark,2018,10.4,,Total,,
EDU6,Education,Share of early school leavers,Germany,2018,10.3,,Total,,
EDU6,Education,Share of early school leavers,Estonia,2018,12,,Total,,
EDU6,Education,Share of early school leavers,Ireland,2018,5,,Total,,
EDU6,Education,Share of early school leavers,Greece,2018,4.7,,Total,,
EDU6,Education,Share of early school leavers,Spain,2018,17.9,,Total,,
EDU6,Education,Share of early school leavers,France,2018,8.7,,Total,,
EDU6,Education,Share of early school leavers,Croatia,2018,3.3,,Total,,
EDU6,Education,Share of early school leavers,Italy,2018,14.5,,Total,,
EDU6,Education,Share of early school leavers,Cyprus,2018,7.8,,Total,,
EDU6,Education,Share of early school leavers,Latvia,2018,8.3,,Total,,
EDU6,Education,Share of early school leavers,Lithuania,2018,4.6,,Total,,
EDU6,Education,Share of early school leavers,Luxembourg,2018,6.3,,Total,,
EDU6,Education,Share of early school leavers,Hungary,2018,12.5,,Total,,
EDU6,Education,Share of early school leavers,Malta,2018,14,,Total,,
EDU6,Education,Share of early school leavers,Netherlands,2018,7.3,,Total,,
EDU6,Education,Share of early school leavers,Austria,2018,7.3,,Total,,
EDU6,Education,Share of early school leavers,Poland,2018,4.8,b,Total,,
EDU6,Education,Share of early school leavers,Portugal,2018,11.8,,Total,,
EDU6,Education,Share of early school leavers,Romania,2018,16.4,,Total,,
EDU6,Education,Share of early school leavers,Slovenia,2018,4.2,,Total,,
EDU6,Education,Share of early school leavers,Slovakia,2018,8.6,,Total,,
EDU6,Education,Share of early school leavers,Finland,2018,8.3,,Total,,
EDU6,Education,Share of early school leavers,Sweden,2018,7.5,b,Total,,
EDU6,Education,Share of early school leavers,EU27,2019,10.2,,Total,,
EDU6,Education,Share of early school leavers,Belgium,2019,8.4,,Total,,
EDU6,Education,Share of early school leavers,Bulgaria,2019,13.9,,Total,,
EDU6,Education,Share of early school leavers,Czechia,2019,6.7,,Total,,
EDU6,Education,Share of early school leavers,Denmark,2019,9.9,,Total,,
EDU6,Education,Share of early school leavers,Germany,2019,10.3,,Total,,
EDU6,Education,Share of early school leavers,Estonia,2019,11.2,,Total,,
EDU6,Education,Share of early school leavers,Ireland,2019,5.1,,Total,,
EDU6,Education,Share of early school leavers,Greece,2019,4.1,,Total,,
EDU6,Education,Share of early school leavers,Spain,2019,17.3,,Total,,
EDU6,Education,Share of early school leavers,France,2019,8.2,,Total,,
EDU6,Education,Share of early school leavers,Croatia,2019,3,u,Total,,
EDU6,Education,Share of early school leavers,Italy,2019,13.5,,Total,,
EDU6,Education,Share of early school leavers,Cyprus,2019,9.2,,Total,,
EDU6,Education,Share of early school leavers,Latvia,2019,8.7,,Total,,
EDU6,Education,Share of early school leavers,Lithuania,2019,4,,Total,,
EDU6,Education,Share of early school leavers,Luxembourg,2019,7.2,,Total,,
EDU6,Education,Share of early school leavers,Hungary,2019,11.8,,Total,,
EDU6,Education,Share of early school leavers,Malta,2019,13.9,,Total,,
EDU6,Education,Share of early school leavers,Netherlands,2019,7.5,b,Total,,
EDU6,Education,Share of early school leavers,Austria,2019,7.8,,Total,,
EDU6,Education,Share of early school leavers,Poland,2019,5.2,,Total,,
EDU6,Education,Share of early school leavers,Portugal,2019,10.6,,Total,,
EDU6,Education,Share of early school leavers,Romania,2019,15.3,,Total,,
EDU6,Education,Share of early school leavers,Slovenia,2019,4.6,,Total,,
EDU6,Education,Share of early school leavers,Slovakia,2019,8.3,,Total,,
EDU6,Education,Share of early school leavers,Finland,2019,7.3,,Total,,
EDU6,Education,Share of early school leavers,Sweden,2019,6.5,,Total,,
EDU6,Education,Share of early school leavers,EU27,2020,9.9,,Total,,
EDU6,Education,Share of early school leavers,Belgium,2020,8.1,,Total,,
EDU6,Education,Share of early school leavers,Bulgaria,2020,12.8,,Total,,
EDU6,Education,Share of early school leavers,Czechia,2020,7.6,,Total,,
EDU6,Education,Share of early school leavers,Denmark,2020,9.3,,Total,,
EDU6,Education,Share of early school leavers,Germany,2020,10.1,b,Total,,
EDU6,Education,Share of early school leavers,Estonia,2020,8.5,,Total,,
EDU6,Education,Share of early school leavers,Ireland,2020,5,,Total,,
EDU6,Education,Share of early school leavers,Greece,2020,3.8,,Total,,
EDU6,Education,Share of early school leavers,Spain,2020,16,,Total,,
EDU6,Education,Share of early school leavers,France,2020,8,,Total,,
EDU6,Education,Share of early school leavers,Croatia,2020,2.2,u,Total,,
EDU6,Education,Share of early school leavers,Italy,2020,13.1,,Total,,
EDU6,Education,Share of early school leavers,Cyprus,2020,11.5,,Total,,
EDU6,Education,Share of early school leavers,Latvia,2020,7.2,,Total,,
EDU6,Education,Share of early school leavers,Lithuania,2020,5.6,,Total,,
EDU6,Education,Share of early school leavers,Luxembourg,2020,8.2,,Total,,
EDU6,Education,Share of early school leavers,Hungary,2020,12.1,,Total,,
EDU6,Education,Share of early school leavers,Malta,2020,12.6,,Total,,
EDU6,Education,Share of early school leavers,Netherlands,2020,7,,Total,,
EDU6,Education,Share of early school leavers,Austria,2020,8.1,,Total,,
EDU6,Education,Share of early school leavers,Poland,2020,5.4,,Total,,
EDU6,Education,Share of early school leavers,Portugal,2020,8.9,,Total,,
EDU6,Education,Share of early school leavers,Romania,2020,15.6,,Total,,
EDU6,Education,Share of early school leavers,Slovenia,2020,4.1,,Total,,
EDU6,Education,Share of early school leavers,Slovakia,2020,7.6,,Total,,
EDU6,Education,Share of early school leavers,Finland,2020,8.2,,Total,,
EDU6,Education,Share of early school leavers,Sweden,2020,7.7,,Total,,
EDU6,Education,Share of early school leavers,EU27,2021,9.8,b,Total,,
EDU6,Education,Share of early school leavers,Belgium,2021,6.7,b,Total,,
EDU6,Education,Share of early school leavers,Bulgaria,2021,12.2,b,Total,,
EDU6,Education,Share of early school leavers,Czechia,2021,6.4,b,Total,,
EDU6,Education,Share of early school leavers,Denmark,2021,9.8,b,Total,,
EDU6,Education,Share of early school leavers,Germany,2021,12.5,b,Total,,
EDU6,Education,Share of early school leavers,Estonia,2021,9.8,b,Total,,
EDU6,Education,Share of early school leavers,Ireland,2021,3.3,b,Total,,
EDU6,Education,Share of early school leavers,Greece,2021,3.2,b,Total,,
EDU6,Education,Share of early school leavers,Spain,2021,13.3,b,Total,,
EDU6,Education,Share of early school leavers,France,2021,7.8,b,Total,,
EDU6,Education,Share of early school leavers,Croatia,2021,2.4,bu,Total,,
EDU6,Education,Share of early school leavers,Italy,2021,12.7,b,Total,,
EDU6,Education,Share of early school leavers,Cyprus,2021,10.2,b,Total,,
EDU6,Education,Share of early school leavers,Latvia,2021,7.3,b,Total,,
EDU6,Education,Share of early school leavers,Lithuania,2021,5.3,b,Total,,
EDU6,Education,Share of early school leavers,Luxembourg,2021,9.3,b,Total,,
EDU6,Education,Share of early school leavers,Hungary,2021,12,b,Total,,
EDU6,Education,Share of early school leavers,Malta,2021,10.7,b,Total,,
EDU6,Education,Share of early school leavers,Netherlands,2021,5.1,b,Total,,
EDU6,Education,Share of early school leavers,Austria,2021,8,b,Total,,
EDU6,Education,Share of early school leavers,Poland,2021,5.9,b,Total,,
EDU6,Education,Share of early school leavers,Portugal,2021,5.9,b,Total,,
EDU6,Education,Share of early school leavers,Romania,2021,15.3,b,Total,,
EDU6,Education,Share of early school leavers,Slovenia,2021,3.1,bu,Total,,
EDU6,Education,Share of early school leavers,Slovakia,2021,7.8,b,Total,,
EDU6,Education,Share of early school leavers,Finland,2021,8.2,b,Total,,
EDU6,Education,Share of early school leavers,Sweden,2021,8.4,b,Total,,
EDU6,Education,Share of early school leavers,EU27,2022,9.6,,Total,,
EDU6,Education,Share of early school leavers,Belgium,2022,6.4,,Total,,
EDU6,Education,Share of early school leavers,Bulgaria,2022,10.5,,Total,,
EDU6,Education,Share of early school leavers,Czechia,2022,6.2,,Total,,
EDU6,Education,Share of early school leavers,Denmark,2022,10,,Total,,
EDU6,Education,Share of early school leavers,Germany,2022,12.2,,Total,,
EDU6,Education,Share of early school leavers,Estonia,2022,10.8,,Total,,
EDU6,Education,Share of early school leavers,Ireland,2022,3.7,,Total,,
EDU6,Education,Share of early school leavers,Greece,2022,4.1,,Total,,
EDU6,Education,Share of early school leavers,Spain,2022,13.9,,Total,,
EDU6,Education,Share of early school leavers,France,2022,7.6,,Total,,
EDU6,Education,Share of early school leavers,Croatia,2022,2.3,u,Total,,
EDU6,Education,Share of early school leavers,Italy,2022,11.5,,Total,,
EDU6,Education,Share of early school leavers,Cyprus,2022,8.1,,Total,,
EDU6,Education,Share of early school leavers,Latvia,2022,6.7,,Total,,
EDU6,Education,Share of early school leavers,Lithuania,2022,4.8,,Total,,
EDU6,Education,Share of early school leavers,Luxembourg,2022,8.2,,Total,,
EDU6,Education,Share of early school leavers,Hungary,2022,12.4,,Total,,
EDU6,Education,Share of early school leavers,Malta,2022,10.1,,Total,,
EDU6,Education,Share of early school leavers,Netherlands,2022,5.6,,Total,,
EDU6,Education,Share of early school leavers,Austria,2022,8.4,,Total,,
EDU6,Education,Share of early school leavers,Poland,2022,4.8,,Total,,
EDU6,Education,Share of early school leavers,Portugal,2022,6,,Total,,
EDU6,Education,Share of early school leavers,Romania,2022,15.6,,Total,,
EDU6,Education,Share of early school leavers,Slovenia,2022,4,,Total,,
EDU6,Education,Share of early school leavers,Slovakia,2022,7.4,b,Total,,
EDU6,Education,Share of early school leavers,Finland,2022,8.4,,Total,,
EDU6,Education,Share of early school leavers,Sweden,2022,8.8,,Total,,
EDU6,Education,Share of early school leavers,EU27,2015,12.5,,Men,,
EDU6,Education,Share of early school leavers,Belgium,2015,11.6,,Men,,
EDU6,Education,Share of early school leavers,Bulgaria,2015,13.3,,Men,,
EDU6,Education,Share of early school leavers,Czechia,2015,6.4,,Men,,
EDU6,Education,Share of early school leavers,Denmark,2015,9.9,,Men,,
EDU6,Education,Share of early school leavers,Germany,2015,10.4,,Men,,
EDU6,Education,Share of early school leavers,Estonia,2015,16.4,,Men,,
EDU6,Education,Share of early school leavers,Ireland,2015,8.6,,Men,,
EDU6,Education,Share of early school leavers,Greece,2015,9.4,,Men,,
EDU6,Education,Share of early school leavers,Spain,2015,24,,Men,,
EDU6,Education,Share of early school leavers,France,2015,10,,Men,,
EDU6,Education,Share of early school leavers,Croatia,2015,3.5,u,Men,,
EDU6,Education,Share of early school leavers,Italy,2015,17.5,,Men,,
EDU6,Education,Share of early school leavers,Cyprus,2015,7.7,,Men,,
EDU6,Education,Share of early school leavers,Latvia,2015,13.4,,Men,,
EDU6,Education,Share of early school leavers,Lithuania,2015,6.9,,Men,,
EDU6,Education,Share of early school leavers,Luxembourg,2015,10.5,b,Men,,
EDU6,Education,Share of early school leavers,Hungary,2015,12,b,Men,,
EDU6,Education,Share of early school leavers,Malta,2015,19.2,,Men,,
EDU6,Education,Share of early school leavers,Netherlands,2015,9.9,,Men,,
EDU6,Education,Share of early school leavers,Austria,2015,7.8,,Men,,
EDU6,Education,Share of early school leavers,Poland,2015,7.2,,Men,,
EDU6,Education,Share of early school leavers,Portugal,2015,16.4,,Men,,
EDU6,Education,Share of early school leavers,Romania,2015,19.5,,Men,,
EDU6,Education,Share of early school leavers,Slovenia,2015,6.4,,Men,,
EDU6,Education,Share of early school leavers,Slovakia,2015,6.9,,Men,,
EDU6,Education,Share of early school leavers,Finland,2015,10.6,,Men,,
EDU6,Education,Share of early school leavers,Sweden,2015,7.6,,Men,,
EDU6,Education,Share of early school leavers,EU27,2016,12.1,,Men,,
EDU6,Education,Share of early school leavers,Belgium,2016,10.2,,Men,,
EDU6,Education,Share of early school leavers,Bulgaria,2016,13.7,,Men,,
EDU6,Education,Share of early school leavers,Czechia,2016,6.6,,Men,,
EDU6,Education,Share of early school leavers,Denmark,2016,8.6,b,Men,,
EDU6,Education,Share of early school leavers,Germany,2016,11,,Men,,
EDU6,Education,Share of early school leavers,Estonia,2016,15.5,,Men,,
EDU6,Education,Share of early school leavers,Ireland,2016,7.7,,Men,,
EDU6,Education,Share of early school leavers,Greece,2016,7.1,,Men,,
EDU6,Education,Share of early school leavers,Spain,2016,22.7,,Men,,
EDU6,Education,Share of early school leavers,France,2016,10.1,,Men,,
EDU6,Education,Share of early school leavers,Croatia,2016,3.5,u,Men,,
